       actor_loss  value_loss  advantages
45545         0.2        61.7        -0.7
45546         0.1        92.8         0.1
45547         0.3        10.2        -1.7
45548         0.3         6.9        -0.5
45549         0.3         6.3        -1.1
45550         0.3         8.1        -0.9
45551         0.2       123.8         1.3
45552         0.3         6.0        -0.1
45553         0.3         7.0        -0.6
45554         0.2        69.3         0.7
45555         0.2       177.7         2.0
45556         0.2       181.6         2.2
45557         0.2       191.5         2.5
45558         0.3         6.3        -0.4
45559         0.3         7.7        -0.5
45560         0.2        65.3         0.9
45561         0.3         6.1        -0.7
45562         0.1        64.1         0.4
45563         0.1       171.8         1.2
45564         0.2       149.4         1.1
45565         0.2       290.5         3.3
45566         0.2       296.5         3.4
45567         0.1        91.5        -0.6
45568         0.1       104.7        -1.2
45569         0.3        10.9        -2.5
45570         0.3        11.1        -2.1
45571         0.1        79.1        -0.9
45572         0.3         9.3        -2.1
45573         0.2       132.0        -0.5
45574         0.1        65.4        -1.3
45575         0.1       163.8         1.0
45576         0.2       143.6         0.3
45577         0.1        62.4        -0.9
45578         0.2       184.3         1.1
45579         0.2        64.9        -0.5
45580         0.2       114.6         0.3
45581         0.2       191.5         1.3
45582         0.1        80.3        -0.8
45583         0.1        93.5        -0.1
45584         0.1        73.4        -0.9
45585         0.1        97.9        -0.3
45586         0.1       108.7        -0.2
45587         0.1       119.1         0.9
45588         0.3         7.0        -1.2
45589         0.3         7.4        -1.0
45590         0.3         6.9        -0.4
45591         0.2       260.0         3.2
45592         0.3         6.8        -0.9
45593         0.3         8.2        -0.8
45594         0.1        89.0         0.5
45595         0.2        69.1         0.7
45596         0.2       153.4         1.2
45597         0.3         6.2        -0.9
45598         0.1       152.8         0.7
45599         0.1        64.2         0.1
45600         0.1        68.8         0.6
45601         0.1        77.8         0.4
45602         0.1       351.8         4.1
45603         1.5       215.7         1.6
45604         0.2        43.5         0.1
45605         0.2       285.4         2.2
45606         0.3         9.3        -1.9
45607         0.1       124.8        -0.0
45608         0.2       135.3        -0.6
45609         0.2       234.2         0.9
45610         0.2       339.5         1.7
45611         0.2        53.2        -1.9
45612         0.2        53.5        -2.5
45613         0.1        59.8        -2.2
45614         0.2       156.7        -0.2
45615         0.2       192.2         0.5
45616         0.2       149.2        -0.3
45617         0.2       130.1        -0.2
45618         0.1       137.4        -1.9
45619         0.1       220.3        -0.5
45620         0.2       237.0         2.4
45621         0.1       110.0        -0.6
45622         0.2       217.8         0.7
45623         0.2       161.3        -0.4
45624         0.2       530.7         4.4
45625         0.2       212.4         1.2
45626         0.3        13.5        -1.7
45627         0.2       170.7         0.3
45628         0.2       149.3        -1.5
45629         0.3        18.5        -2.7
45630         0.2        79.2        -2.3
45631         0.2        84.4        -2.3
45632         0.2        92.7        -1.2
45633         0.2       144.1        -0.1
45634         0.3        20.2        -2.6
45635         0.2       112.9         0.0
45636         0.2       314.9         4.0
45637         0.1       117.8        -0.2
45638         0.2        51.5         0.1
45639         0.2        96.6         0.3
45640         0.2        90.8         0.4
45641         0.2       152.4         1.3
45642         0.2        73.7         0.0
45643         0.2       530.9         5.4
45644         0.2       173.8         1.7
45645         0.2       218.9         1.4
45646         0.2       234.2         3.1
45647         0.3        15.2        -1.6
45648         0.2       104.9        -0.6
45649         0.2       189.3         1.2
45650         0.3        27.4        -2.4
45651         0.3        19.8        -2.6
45652         0.2       143.8        -0.4
45653         0.2       137.7        -0.8
45654         0.2       141.6        -0.4
45655         0.2       157.7        -0.7
45656         0.3        19.2        -2.6
45657         0.2        96.6        -0.8
45658         0.2       192.6         0.7
45659         0.2       224.6         1.9
45660         0.2       161.7         0.3
45661         0.2       127.2         0.3
45662         0.2       334.7         2.8
45663         0.1       100.5        -0.5
45664         0.2       283.0         1.7
45665         0.2       121.3         0.1
45666         0.3        24.4        -2.8
45667         0.2       165.9        -0.7
45668         0.2       270.9         1.7
45669         0.3        28.6        -3.3
45670         0.3        16.4        -1.6
45671         0.2       177.2         0.3
45672         0.2       202.7         1.7
45673         0.2       464.3         4.7
45674         0.2       183.5         1.2
45675         0.2        73.5        -0.3
45676         0.3        24.6        -1.5
45677         0.2       312.7         3.3
45678         0.2       184.8        -0.2
45679         0.2       135.5         0.5
45680         0.2       156.0        -0.4
45681         0.2       269.0         1.4
45682         0.2        86.9        -1.9
45683         0.3        23.8        -2.6
45684         0.3        46.7        -4.1
45685         0.2        48.4        -1.4
45686         0.2       173.2         0.5
45687         0.2       144.7         0.3
45688         0.2        64.3        -1.4
45689         0.2       145.1        -0.2
45690         0.2        89.5        -2.2
45691         0.2       155.5         1.0
45692         0.2       195.4         1.2
45693         0.3        25.5        -1.2
45694         0.3        15.0        -0.9
45695         0.2       103.4         0.3
45696         0.2       189.6        -1.6
45697         0.2        96.5        -3.9
45698         0.3        27.5        -3.0
45699         0.2        89.6        -0.6
45700         0.2        79.6        -1.9
45701         0.3        24.7        -2.6
45702         0.2        73.3        -1.6
45703         0.3        19.3        -1.3
45704         0.3        14.1        -0.1
45705         0.2        68.6         0.2
45706         0.3        15.5        -0.1
45707         0.3        12.5         0.0
45708         0.2        63.5         1.2
45709         0.2        81.9         2.3
45710         0.2        78.3         3.2
45711         0.2       147.7         2.9
45712         0.3        15.1         1.4
45713         0.3        10.8         1.0
45714         0.3        11.4         0.6
45715         0.2       198.3         3.8
45716         0.2       221.2         4.5
45717         0.2        60.2         0.9
45718         0.2        82.4         0.7
